X Y Z Intensity LaserID T Reflectivity Noise Range 
68.971794 -10.407301 19.915615 49 2 52747488 25115 492 72540
69.052612 -7.779359 19.105354 79 3 52747488 40688 652 72068
68.704308 -15.719929 18.745314 61 4 52747488 31885 582 72930
48.264961 -7.312961 11.953286 35 6 52747488 8633 901 50258
47.702602 -5.421320 11.275598 42 7 52747488 10080 640 49316
47.190804 -10.798386 10.947962 43 8 52747488 10355 687 49633
45.092377 -8.569005 9.905344 45 9 52747488 9655 600 46956
45.884388 -6.975203 9.550559 49 10 52747488 10715 608 47384
46.165764 -5.298902 9.102513 61 11 52747488 13516 659 47352
46.272717 -10.590855 8.903355 24 12 52747488 5286 615 48297
45.977104 -8.764572 8.298483 44 13 52747488 9618 511 47535
45.264763 -6.919003 7.673385 40 14 52747488 8480 537 46429
68.923752 -15.794193 10.584122 31 16 52747488 15553 527 71498
46.626076 -8.897562 6.635634 45 17 52747488 10035 497 47929
45.827084 -7.018055 6.031162 79 18 52747488 17010 481 46752
47.232258 -5.489813 5.728107 41 19 52747488 9081 508 47894
48.033699 -11.013318 5.544199 44 20 52747488 10623 438 49591
47.342949 -9.054916 4.953893 82 21 52747488 19059 441 48455
46.642109 -7.167032 4.397579 66 22 52747488 14502 511 47394
44.412285 -5.184045 3.740578 93 23 52747488 18453 731 44870
46.093822 -10.587168 3.575151 58 24 52747488 12873 435 47429
44.865788 -8.598177 3.020598 53 25 52747488 10932 673 45782
43.461792 -6.700088 2.478614 106 26 52747488 20326 602 44045
44.604469 -5.230153 2.118690 61 27 52747488 12128 576 44960
34.207916 -7.864040 1.371728 101 28 52747488 12335 810 35127
32.874432 -6.315594 0.982422 166 29 52747488 18470 728 33490
38.369129 -5.933512 0.778021 127 30 52747488 18953 843 38833
44.792294 -5.272783 0.468384 66 31 52747488 13256 673 45104
33.614773 -7.746833 0.088504 110 32 52747488 12947 484 34496
33.032555 -6.354342 -0.234256 176 33 52747488 19778 601 33639
30.760607 -4.766804 -0.513991 58 34 52747488 5494 612 31132
28.255550 -3.340139 -0.743559 72 35 52747488 5779 652 28462
23.977705 -5.532494 -0.839110 111 36 52747488 6698 635 24622
22.015434 -4.244586 -0.973428 98 37 52747488 4865 624 22442
20.521984 -3.191551 -1.104070 260 38 52747488 11224 407 20798
19.271000 -2.283175 -1.218528 110 39 52747488 4105 624 19444
17.148432 -3.966831 -1.241605 155 40 52747488 4806 649 17645
15.755324 -3.043053 -1.286561 143 41 52747488 3680 689 16098
14.584711 -2.272888 -1.323854 214 42 52747488 4679 575 14820
13.597059 -1.612146 -1.363294 302 43 52747488 5703 666 13760
12.366789 -2.868003 -1.363427 235 44 52747488 3807 630 12768
11.702044 -2.268236 -1.393300 319 45 52747488 4573 518 12001
11.091703 -1.732700 -1.422582 303 46 52747488 3861 516 11316
10.644325 -1.265255 -1.465688 1038 47 52747488 12091 919 10819
8.696093 -2.021204 -1.292733 1136 48 52747488 9047 1529 9021
8.510512 -1.652388 -1.337453 1102 49 52747488 8273 1257 8772
8.691751 -1.358100 -1.444383 504 50 52747488 3611 648 8915
8.636814 -1.027699 -1.516748 539 51 52747488 3959 705 8829
7.374362 -1.718612 -1.381660 1329 52 52747488 7776 1323 7697
7.292113 -1.418467 -1.429081 814 53 52747488 4383 833 7565
7.525750 -1.179678 -1.541245 644 54 52747488 3615 650 7772
7.285690 -0.864607 -1.560826 703 55 52747488 3798 574 7501
6.461364 -1.511068 -1.467334 1015 56 52747488 4575 880 6796
6.674834 -1.302021 -1.572176 940 57 52747488 4418 697 6980
6.463124 -1.013803 -1.578967 788 58 52747488 3373 627 6730
6.230764 -0.739527 -1.582566 445 59 52747488 1711 508 6471
5.950370 -1.397592 -1.595096 935 60 52747488 3621 651 6317
5.778640 -1.130766 -1.597150 760 61 52747488 2691 584 6101
5.626014 -0.883299 -1.605815 702 62 52747488 2336 545 5917
5.444181 -0.645879 -1.606894 568 63 52747488 1778 502 5713
8.813979 -2.133608 2.793314 5051 0 52944184 30328 3468 9489
68.998314 -11.278969 19.961739 42 2 52944184 21807 547 72708
69.020844 -8.634773 19.124443 62 3 52944184 31737 693 72140
8.831696 -2.135123 2.416611 5710 4 52944184 33010 4610 9402
47.021400 -7.715956 11.667880 54 6 52944184 12738 815 49058
48.096096 -6.064757 11.385345 38 7 52944184 9141 707 49796
8.829222 -2.134688 2.054246 4149 8 52944184 23122 3231 9313
44.879120 -7.386944 9.359483 62 10 52944184 13118 595 46436
45.267841 -5.759500 8.938733 53 11 52944184 11199 600 46500
68.860687 -16.652634 13.287838 72 12 52944184 36781 600 72081
46.190289 -9.394057 8.357141 34 13 52944184 7512 486 47871
45.118069 -7.464293 7.663469 63 14 52944184 13229 515 46369
45.895802 -5.870330 7.312673 58 15 52944184 12546 556 46844
46.947525 -11.366367 7.230268 32 16 52944184 7491 530 48842
46.466793 -9.459582 6.628988 70 17 52944184 15713 514 47881
45.913609 -7.609079 6.054383 53 18 52944184 11497 438 46932
46.263283 -5.953446 5.619033 78 19 52944184 17014 567 46982
48.601894 -11.773190 5.626035 17 20 52944184 4016 477 50323
47.356922 -9.661453 4.967388 62 21 52944184 14455 434 48587
49.497261 -8.228726 4.675942 25 22 52944184 6213 407 50394
43.776058 -5.655123 3.692560 59 23 52944184 11301 737 44294
45.751118 -11.101224 3.558870 88 24 52944184 19418 563 47213
47.138355 -9.634860 3.181320 56 25 52944184 12899 521 48218
44.132641 -7.359045 2.521833 89 26 52944184 17704 558 44813
43.918797 -5.696944 2.089285 102 27 52944184 19799 493 44336
34.656487 -8.416227 1.393753 78 28 52944184 9746 863 35691
33.722767 -6.908720 1.010231 89 29 52944184 10422 820 34438
38.506428 -6.439535 0.782348 100 30 52944184 15051 725 39049
43.355835 -5.643925 0.454053 68 31 52944184 12728 625 43724
33.377262 -8.124697 0.088135 82 32 52944184 9528 836 34352
32.575935 -6.682065 -0.231581 205 33 52944184 22601 649 33255
30.605127 -5.128063 -0.512406 57 34 52944184 5434 643 31036
27.986433 -3.657094 -0.737602 82 35 52944184 6478 661 28234
23.989573 -5.846198 -0.841973 102 36 52944184 6187 649 24706
21.902973 -4.502359 -0.970825 95 37 52944184 4720 551 22382
20.481274 -3.443147 -1.104070 257 38 52944184 11058 387 20798
19.182156 -2.511714 -1.214768 122 39 52944184 4541 593 19384
17.121717 -4.182651 -1.243294 175 40 52944184 5436 677 17669
15.775373 -3.248227 -1.291357 162 41 52944184 4210 664 16158
14.520363 -2.445738 -1.320638 224 42 52944184 4868 609 14784
13.469694 -1.764919 -1.352594 361 43 52944184 6677 778 13652
12.353841 -3.025222 -1.365990 224 44 52944184 3657 637 12792
11.649983 -2.406844 -1.390514 321 45 52944184 4596 528 11977
11.057867 -1.866700 -1.421073 308 46 52944184 3920 598 11304
10.545480 -1.384945 -1.454308 359 47 52944184 4088 607 10735
8.670634 -2.127767 -1.292733 1120 48 52944184 8912 1478 9021
8.419912 -1.742282 -1.326475 1105 49 52944184 8123 1488 8700
8.347499 -1.409457 -1.389946 580 50 52944184 3910 779 8579
8.611832 -1.132068 -1.514686 517 51 52944184 3755 582 8817
7.261010 -1.786415 -1.364427 1222 52 52944184 6932 1400 7601
7.228002 -1.498278 -1.420013 851 53 52944184 4562 899 7517
7.533900 -1.275870 -1.546005 848 54 52944184 4925 550 7796
7.274532 -0.953949 -1.560826 695 55 52944184 3729 587 7501
6.374082 -1.573397 -1.451788 743 56 52944184 3162 772 6724
6.635459 -1.379075 -1.566771 958 57 52944184 4488 723 6956
6.450197 -1.093039 -1.578967 719 58 52944184 3054 675 6730
6.267368 -0.821985 -1.594305 766 59 52944184 3106 580 6519
5.910231 -1.464920 -1.589036 914 60 52944184 3454 668 6293
5.775667 -1.203957 -1.600291 836 61 52944184 2971 671 6113
5.626138 -0.954204 -1.609072 737 62 52944184 2464 587 5929
5.470098 -0.717129 -1.617020 584 63 52944184 1845 538 5749
8.787133 -2.241609 2.793314 6473 0 53139870 35869 5262 9489
69.035774 -9.498463 19.159435 65 3 53139870 33520 671 72272
8.771116 -2.234751 2.407358 6956 4 53139870 35770 6065 9366
46.429630 -8.205179 11.545156 52 6 53139870 12083 659 48542
48.075909 -6.662531 11.399063 54 7 53139870 13163 696 49856
8.825046 -2.248656 2.059540 6709 8 53139870 35144 6410 9337
45.143867 -8.000709 9.434463 64 10 53139870 13780 588 46808
45.368698 -6.339015 8.973334 61 11 53139870 13173 639 46680
46.302509 -10.010111 8.399039 32 13 53139870 7211 558 48111
45.500793 -8.102468 7.744783 34 14 53139870 7147 513 46861
45.961163 -6.452876 7.335153 59 15 53139870 12782 473 46988
46.591141 -10.081874 6.663877 74 17 53139870 16805 514 48133
46.121361 -8.226263 6.094632 45 18 53139870 9846 448 47244
45.868225 -6.475750 5.580282 94 19 53139870 20217 476 46658
48.430653 -12.362824 5.623352 74 20 53139870 18543 542 50299
48.179745 -10.446760 5.066762 45 21 53139870 10845 443 49559
47.122581 -8.429454 4.461046 58 22 53139870 13069 514 48078
44.176964 -6.258996 3.732575 49 23 53139870 9544 621 44774
45.970825 -11.753711 3.586911 88 24 53139870 19645 604 47585
46.162399 -10.027058 3.123523 71 25 53139870 15609 617 47342
44.510723 -7.984685 2.548845 78 26 53139870 15887 525 45293
43.620102 -6.203400 2.078540 121 27 53139870 23353 457 44108
34.538982 -8.837909 1.393284 93 28 53139870 11681 719 35679
34.033939 -7.408777 1.022200 118 29 53139870 14227 902 34846
33.311600 -5.991902 0.678246 123 30 53139870 13958 830 33853
38.864304 -5.545051 0.407696 65 31 53139870 9865 921 39260
33.426155 -8.572429 0.088535 105 32 53139870 12391 685 34508
31.799738 -6.930557 -0.226651 128 33 53139870 13415 1079 32547
30.457235 -5.488354 -0.511020 56 34 53139870 5268 692 30952
27.844448 -3.986654 -0.735094 74 35 53139870 5809 649 28138
23.834709 -6.119270 -0.839110 73 36 53139870 4377 668 24622
21.916348 -4.786150 -0.973948 106 37 53139870 5317 640 22454
20.531816 -3.711277 -1.109167 306 38 53139870 13326 433 20894
19.114325 -2.741818 -1.212512 108 39 53139870 4017 655 19348
17.080694 -4.395429 -1.244138 153 40 53139870 4761 657 17681
15.699269 -3.433903 -1.288480 195 41 53139870 5045 679 16122
14.489257 -2.623741 -1.320638 203 42 53139870 4425 642 14784
13.529761 -1.941956 -1.360916 248 43 53139870 4661 684 13736
9.127084 -2.354137 -1.012319 335 44 53139870 2371 947 9480
11.584645 -2.541963 -1.386335 264 45 53139870 3750 688 11941
11.034127 -2.002257 -1.421073 294 46 53139870 3739 621 11304
10.492386 -1.509172 -1.449431 361 47 53139870 4084 597 10699
8.643871 -2.234009 -1.292733 1171 48 53139870 9232 1555 9021
8.351564 -1.835294 -1.319157 1116 49 53139870 8077 1396 8652
8.306272 -1.507559 -1.386057 854 50 53139870 5949 817 8555
8.597291 -1.237663 -1.514686 515 51 53139870 3708 587 8817
7.169975 -1.857620 -1.351502 1277 52 53139870 7104 1371 7529
7.140021 -1.571665 -1.406412 1145 53 53139870 6147 1165 7445
7.401960 -1.347166 -1.522208 915 54 53139870 5137 711 7676
7.239041 -1.039809 -1.555832 660 55 53139870 3460 578 7477
6.320272 -1.642657 -1.444015 1275 56 53139870 5562 1122 6688
6.549535 -1.445282 -1.550553 1057 57 53139870 4824 798 6884
6.447773 -1.174201 -1.581782 710 58 53139870 2992 673 6742
6.256809 -0.898833 -1.594305 800 59 53139870 3242 587 6519
5.869339 -1.531474 -1.582976 881 60 53139870 3273 704 6269
5.760458 -1.274742 -1.600291 777 61 53139870 2749 620 6113
5.636729 -1.027315 -1.615585 760 62 53139870 2591 554 5953
5.449488 -0.782565 -1.613644 446 63 53139870 1381 497 5737
8.758964 -2.349272 2.793314 6404 0 53336764 35663 5251 9489
68.879684 -10.339769 19.149891 65 3 53336764 33151 630 72236
8.754233 -2.345219 2.410442 7250 4 53336764 36150 6440 9378
47.794163 -7.222322 11.352421 34 7 53336764 8170 675 49652
8.808091 -2.359812 2.062186 7240 8 53336764 35905 6674 9349
45.827503 -8.703213 9.598932 50 10 53336764 11170 547 47624
45.986015 -7.001636 9.111740 27 11 53336764 5816 589 47400
68.980659 -15.801373 12.546970 45 13 53336764 22719 578 71871
45.293304 -8.640263 7.726933 75 14 53336764 16211 557 46753
50.049641 -7.654313 8.002042 30 15 53336764 7745 406 51260
46.498665 -10.660827 6.668861 43 17 53336764 9648 509 48169
47.852005 -9.142216 6.337674 45 18 53336764 10634 454 49128
45.490917 -6.992883 5.544403 44 19 53336764 9198 484 46358
48.152626 -11.061266 5.077804 48 21 53336764 11590 463 49667
69.147484 -13.247037 6.561017 24 22 53336764 11416 480 70710
43.505905 -6.709511 3.682556 63 23 53336764 12055 717 44174
45.755817 -10.528345 3.104522 42 25 53336764 9182 522 47054
44.597637 -8.566459 2.559649 72 26 53336764 14625 727 45485
43.398544 -6.716220 2.071754 51 27 53336764 9667 805 43964
33.624882 -7.753103 1.012695 90 29 53336764 10574 953 34522
32.905693 -6.336712 0.671514 224 30 53336764 25063 565 33517
38.307178 -5.946097 0.402587 66 31 53336764 9775 687 38768
30.800301 -7.109748 -0.220133 157 33 53336764 15564 1180 31611
30.069500 -5.800339 -0.505670 97 34 53336764 8979 839 30628
27.532661 -4.287441 -0.728197 77 35 53336764 5900 698 27874
21.879326 -5.060140 -0.974989 95 37 53336764 4758 671 22478
20.496490 -3.965230 -1.109803 233 38 53336764 10130 373 20906
19.114738 -2.981711 -1.214768 94 39 53336764 3492 583 19384
8.832907 -2.388946 -0.645466 293 40 53336764 1308 292 9173
15.644294 -3.623599 -1.287520 141 41 53336764 3632 697 16110
14.455969 -2.801349 -1.320638 210 42 53336764 4567 582 14784
13.481316 -2.104157 -1.358539 313 43 53336764 5867 684 13712
8.890224 -2.409777 -0.989253 349 44 53336764 2314 387 9264
11.529360 -2.678538 -1.383548 233 45 53336764 3290 727 11917
10.997039 -2.135242 -1.419564 306 46 53336764 3885 724 11292
10.343863 -1.617609 -1.431548 358 47 53336764 3953 683 10567
8.615806 -2.339914 -1.292733 1108 48 53336764 8732 1494 9021
8.282209 -1.926892 -1.311838 1162 49 53336764 8315 1488 8604
8.205776 -1.593574 -1.372448 1087 50 53336764 7606 1044 8471
8.406264 -1.315653 -1.483764 680 51 53336764 4755 773 8637
7.192201 -1.957869 -1.360119 1225 52 53336764 6854 1397 7577
7.039862 -1.640445 -1.390544 1346 53 53336764 7115 1270 7361
7.177063 -1.397436 -1.479374 977 54 53336764 5162 741 7460
7.225736 -1.128565 -1.555832 722 55 53336764 3799 628 7477
6.209214 -1.695402 -1.423288 1347 56 53336764 5737 1152 6592
6.428839 -1.501613 -1.526227 971 57 53336764 4234 778 6776
6.455779 -1.257697 -1.587413 936 58 53336764 4086 632 6766
6.256804 -0.977342 -1.597240 799 59 53336764 3215 598 6531
5.648537 -1.548139 -1.528434 704 60 53336764 2454 727 6053
5.755657 -1.347977 -1.603433 923 61 53336764 3257 561 6125
5.589690 -1.089779 -1.605815 817 62 53336764 2738 561 5917
5.450851 -0.851156 -1.617020 630 63 53336764 1980 582 5749
8.784673 -2.472114 2.810977 6733 0 53533461 36851 5287 9549
68.918915 -11.212120 19.197609 73 3 53533461 37827 676 72416
8.735959 -2.455609 2.413527 7022 4 53533461 36015 6064 9390
8.721434 -2.104016 2.288843 5542 5 53533461 30674 4796 9259
8.801005 -2.474058 2.067480 7250 8 53533461 36118 6296 9373
45.486862 -9.218242 9.550559 63 10 53533461 13883 595 47384
45.315662 -7.469663 8.996402 32 11 53533461 6820 560 46800
45.682549 -9.296918 7.812213 39 14 53533461 8427 609 47269
47.238983 -7.818881 7.567440 26 15 53533461 5772 511 48476
46.768600 -11.328557 6.727009 42 17 53533461 9659 586 48589
48.074352 -9.797659 6.382567 25 18 53533461 5794 499 49476
45.907032 -7.634644 5.606116 60 19 53533461 13066 522 46874
48.593285 -11.792093 5.139146 33 21 53533461 8020 491 50267
47.639023 -9.734054 4.531193 23 22 53533461 5301 319 48834
44.269550 -7.384554 3.754583 48 23 53533461 9553 680 45038
45.541729 -11.069251 3.098979 63 25 53533461 13753 537 46970
46.378860 -9.500179 2.668372 36 26 53533461 7958 646 47417
38.725819 -6.480653 1.852346 49 27 53533461 7365 730 39308
33.445625 -8.145281 1.010231 113 29 53533461 13327 763 34438
33.495338 -6.877585 0.685218 116 30 53533461 13483 776 34201
37.178108 -6.238993 0.391497 65 31 53533461 9057 723 37700
30.232744 -7.370647 -0.216707 138 33 53533461 13277 1255 31119
29.855028 -6.139897 -0.503293 127 34 53533461 11708 922 30484
27.383341 -4.609057 -0.725689 83 35 53533461 6366 634 27778
8.698943 -2.462414 -0.308285 487 36 53533461 2155 303 9046
21.792290 -5.322563 -0.973948 132 37 53533461 6615 669 22454
20.481497 -4.223716 -1.111715 339 38 53533461 14799 412 20942
19.076710 -3.216054 -1.214768 115 39 53533461 4301 637 19384
8.676251 -2.461225 -0.636178 498 40 53533461 2921 307 9041
15.540554 -3.801096 -1.282725 181 41 53533461 4637 690 16050
14.443913 -2.983370 -1.322782 238 42 53533461 5207 637 14808
13.478028 -2.273408 -1.360916 287 43 53533461 5402 654 13736
8.768168 -2.492592 -0.979002 426 44 53533461 2720 386 9168
9.064727 -2.223533 -1.090979 270 45 53533461 1301 883 9397
9.780910 -2.023972 -1.265690 500 46 53533461 4841 1191 10068
9.549504 -1.613678 -1.324253 926 47 53533461 8481 1194 9775
8.563599 -2.438961 -1.289294 1198 48 53533461 9370 1552 8997
8.257939 -2.028383 -1.311838 1101 49 53533461 7824 1406 8604
8.104432 -1.677351 -1.358838 1197 50 53533461 8236 1279 8387
8.168020 -1.381261 -1.444595 668 51 53533461 4445 746 8409
7.144930 -2.039501 -1.355811 1171 52 53533461 6482 1356 7553
6.984872 -1.718267 -1.383743 1281 53 53533461 6696 1299 7325
6.917529 -1.435227 -1.429400 974 54 53533461 4811 936 7208
7.222917 -1.219104 -1.558329 891 55 53533461 4782 607 7489
6.187941 -1.771471 -1.423288 1368 56 53533461 5867 1156 6592
6.205597 -1.530013 -1.477575 874 57 53533461 3449 967 6560
6.382751 -1.324970 -1.573336 890 58 53533461 3812 616 6706
6.232866 -1.052112 -1.594305 835 59 53533461 3382 578 6519
5.472878 -1.572450 -1.486012 797 60 53533461 2634 851 5885
5.716196 -1.412948 -1.597150 1131 61 53533461 4048 1089 6101
5.564588 -1.155941 -1.602558 816 62 53533461 2692 577 5905
5.451351 -0.919899 -1.620395 677 63 53533461 2135 543 5761
8.841679 -2.605664 2.839237 6483 0 53729455 37094 5404 9645
8.724750 -2.213920 2.666807 4589 1 53729455 23551 3002 9388
68.810333 -12.063011 19.207153 68 3 53729455 35025 723 72452
8.727417 -2.569177 2.419696 6113 4 53729455 34226 5454 9414
8.717495 -2.216614 2.294776 6076 5 53729455 33184 5278 9283
46.590111 -8.214569 11.110976 44 7 53729455 10217 776 48596
8.758754 -2.578568 2.064833 6538 8 53729455 35020 6047 9361
45.232182 -8.027251 8.998709 34 11 53729455 7268 557 46812
46.801075 -8.337700 7.513114 26 15 53729455 5821 446 48128
46.299042 -10.029135 6.162745 58 18 53729455 13109 525 47772
46.138260 -8.256180 5.646302 44 19 53729455 9605 450 47210
47.889797 -12.245573 5.080258 67 21 53729455 16301 459 49691
48.006378 -10.424413 4.577958 38 22 53729455 9119 523 49338
44.717030 -8.024413 3.800601 83 23 53729455 17002 599 45590
45.912842 -11.757990 3.133816 53 25 53729455 11837 522 47498
46.422680 -10.104278 2.677826 60 26 53729455 13321 711 47585
45.945782 -8.269745 2.202382 45 27 53729455 9669 430 46736
60.063694 -17.748781 2.447649 31 28 53729455 11620 279 62679
34.051880 -8.736939 1.031704 65 29 53729455 7934 675 35170
33.701469 -7.352036 0.691229 115 30 53729455 13590 672 34501
33.272755 -6.004326 0.351121 108 31 53729455 12247 792 33812
28.450981 -8.423986 0.076127 71 32 53729455 6125 626 29672
29.454292 -7.564974 -0.211776 94 33 53729455 8628 1234 30411
29.730547 -6.495558 -0.502500 188 34 53729455 17350 887 30436
27.171265 -4.916977 -0.721614 85 35 53729455 6388 723 27622
23.708311 -7.026492 -0.843199 87 36 53729455 5279 664 24742
22.073650 -5.679204 -0.989564 75 37 53729455 3834 616 22814
20.521767 -4.495250 -1.116811 302 38 53729455 13305 392 21038
18.988668 -3.441369 -1.211760 115 39 53729455 4279 640 19336
16.895861 -5.017735 -1.243294 154 40 53729455 4781 676 17669
15.562239 -4.009423 -1.288480 174 41 53729455 4498 684 16122
14.406215 -3.160394 -1.322782 210 42 53729455 4579 595 14808
13.437366 -2.436502 -1.359728 366 43 53729455 6824 653 13724
9.034250 -2.688485 -1.012319 498 44 53729455 3954 933 9480
9.140618 -2.361435 -1.103518 712 45 53729455 5949 1093 9505
9.732081 -2.138735 -1.262673 905 46 53729455 8881 1455 10044
9.376909 -1.703122 -1.303120 1003 47 53729455 8873 1381 9619
8.533024 -2.543866 -1.289294 1198 48 53729455 9462 1513 8997
8.152054 -2.108777 -1.299031 1014 49 53729455 7023 1573 8520
8.071672 -1.774137 -1.356894 1269 50 53729455 8745 1398 8375
7.859679 -1.428540 -1.393058 603 51 53729455 3682 815 8109
7.164608 -2.140544 -1.364427 1138 52 53729455 6393 1433 7601
6.917631 -1.792032 -1.374676 1322 53 53729455 6825 1311 7277
6.922368 -1.525069 -1.434159 750 54 53729455 3612 738 7232
7.218961 -1.309744 -1.560826 876 55 53729455 4740 620 7501
6.176960 -1.850636 -1.425879 1408 56 53729455 6046 1258 6604
6.129772 -1.591360 -1.464061 805 57 53729455 3073 990 6500
6.366011 -1.403197 -1.573336 954 58 53729455 4107 657 6706
6.230934 -1.130597 -1.597240 861 59 53729455 3495 641 6531
5.475409 -1.646178 -1.492073 1182 60 53729455 4033 1144 5909
5.687218 -1.480071 -1.594008 1117 61 53729455 3949 1011 6089
5.561262 -1.226628 -1.605815 821 62 53729455 2717 679 5917
5.405661 -0.980560 -1.610269 673 63 53729455 2095 554 5725
8.663574 -2.311919 2.656581 4797 1 53922882 27463 3829 9352
68.748093 -12.923613 19.232605 65 3 53922882 33795 667 72548
8.678405 -2.320421 2.291810 6015 5 53922882 33071 5306 9271
46.497276 -8.787853 11.113720 30 7 53922882 6934 651 48608
8.759182 -2.343493 1.956767 6021 9 53922882 33134 5290 9276
46.171467 -8.779703 9.206318 27 11 53922882 5866 510 47892
50.193398 -11.504581 8.629315 37 14 53922882 9933 641 52213
47.160942 -9.000270 7.588046 38 15 53922882 8798 549 48608
46.555225 -10.684379 6.213831 51 18 53922882 11615 569 48168
47.168461 -9.039252 5.785515 45 19 53922882 10282 468 48374
46.128220 -10.610962 4.410940 78 22 53922882 17452 550 47538
44.873547 -8.622197 3.822609 30 23 53922882 6187 527 45854
68.868942 -21.258581 5.448471 20 24 53922882 9984 333 72281
34.445335 -7.941251 1.992402 72 26 53922882 8928 896 35405
35.200615 -6.782712 1.691182 52 27 53922882 6508 630 35888
33.655464 -7.775854 0.692191 112 30 53922882 13231 594 34549
32.902027 -6.355289 0.348006 169 31 53922882 18824 505 33512
28.563271 -8.839897 0.076712 85 32 53922882 7508 809 29900
8.807482 -2.377678 -0.063531 370 33 53922882 1595 384 9123
29.520012 -6.830157 -0.500321 138 34 53922882 12558 835 30304
26.967554 -5.222670 -0.717852 108 35 53922882 8110 644 27478
23.666124 -7.331095 -0.844835 105 36 53922882 6403 669 24790
8.820593 -2.385182 -0.396710 255 37 53922882 1224 316 9146
20.476732 -4.749453 -1.117448 279 38 53922882 12317 349 21050
19.015553 -3.687811 -1.216272 108 39 53922882 4049 635 19408
16.844446 -5.228245 -1.244138 159 40 53922882 4952 644 17681
8.838357 -2.393131 -0.734150 325 41 53922882 2115 382 9186
14.343063 -3.331535 -1.320638 210 42 53922882 4560 617 14784
13.347842 -2.589844 -1.353783 301 43 53922882 5605 667 13664
12.133690 -3.773533 -1.364708 193 44 53922882 3134 589 12780
8.869398 -2.407851 -1.074261 346 45 53922882 2517 345 9253
9.600748 -2.233722 -1.249096 981 46 53922882 9459 1476 9936
9.261935 -1.799918 -1.290114 1035 47 53922882 9087 1378 9523
8.546518 -2.662517 -1.296172 1202 48 53922882 9726 1282 9045
8.102674 -2.202435 -1.295371 1105 49 53922882 7775 1616 8496
7.864761 -1.830115 -1.325787 1155 50 53922882 7517 1538 8183
7.911182 -1.538423 -1.405427 1030 51 53922882 6690 979 8181
7.205414 -2.249411 -1.377351 1140 52 53922882 6555 1343 7673
6.883749 -1.873693 -1.372409 1248 53 53922882 6390 1445 7265
6.857315 -1.599217 -1.424641 1049 54 53922882 5156 1052 7184
7.075601 -1.373627 -1.533359 1023 55 53922882 5353 696 7369
6.131421 -1.919297 -1.420697 1406 56 53922882 5978 1217 6580
6.030825 -1.644927 -1.445141 1145 57 53922882 4473 1173 6416
6.348312 -1.481212 -1.573336 852 58 53922882 3494 597 6706
6.250858 -1.213628 -1.606044 992 59 53922882 4114 694 6567
5.399407 -1.695850 -1.476922 1411 60 53922882 4763 1235 5849
5.657455 -1.546697 -1.590867 738 61 53922882 2403 616 6077
5.590779 -1.305285 -1.618842 924 62 53922882 3105 593 5965
5.427134 -1.053404 -1.620395 703 63 53922882 2214 569 5761
8.656710 -2.424266 2.663399 5222 1 54118597 30464 4028 9376
8.638081 -2.423602 2.288843 5772 5 54118597 32113 5280 9259
8.670732 -2.087682 2.183833 4825 6 54118597 26604 4460 9182
8.718472 -2.447635 1.954236 5809 9 54118597 32301 5301 9264
21.377426 -6.875324 3.361256 29 16 54118597 1149 428 22706
46.651897 -11.310956 6.244792 78 18 54118597 18119 539 48408
49.528564 -10.123183 6.089777 21 19 54118597 5207 451 50918
55.765961 -17.942747 6.590632 26 20 54118597 8778 431 58951
45.878433 -11.148015 4.399806 74 22 54118597 16373 597 47418
47.739925 -9.781908 4.076705 75 23 54118597 17663 477 48902
21.610367 -6.962312 1.716305 566 24 54118597 29190 916 22769
69.163002 -16.841740 4.012209 30 26 54118597 14705 469 71297
35.936630 -7.383022 1.730766 75 27 54118597 9924 741 36728
68.911163 -22.216034 2.829563 33 28 54118597 16940 315 72459
33.953800 -8.284971 0.700365 135 30 54118597 16354 596 34957
33.467964 -6.891675 0.354860 129 31 54118597 14905 502 34172
21.589750 -6.973143 0.058209 35 32 54118597 1442 460 22688
8.800733 -2.492119 -0.063698 215 33 54118597 192 702 9147
29.224174 -7.140637 -0.496755 149 34 54118597 13408 678 30088
26.854441 -5.543509 -0.716598 98 35 54118597 7271 618 27430
23.642849 -7.643097 -0.847289 75 36 54118597 4594 538 24862
8.675321 -2.460532 -0.391505 516 37 54118597 3483 291 9026
20.440186 -5.006077 -1.118722 288 38 54118597 12743 355 21074
19.039236 -3.935430 -1.220784 125 39 54118597 4703 585 19480
16.779020 -5.434558 -1.244138 188 40 54118597 5847 687 17681
8.762298 -2.488340 -0.730314 410 41 54118597 2752 395 9138
14.335924 -3.515836 -1.323854 177 42 54118597 3874 646 14820
13.350137 -2.760702 -1.357350 271 43 54118597 5070 676 13700
12.075121 -3.918465 -1.363427 239 44 54118597 3883 554 12768
8.758940 -2.493665 -1.064509 450 45 54118597 3304 341 9169
9.457003 -2.322972 -1.234010 935 46 54118597 8769 1595 9816
9.262435 -1.918263 -1.293365 1034 47 54118597 9128 1432 9547
8.479319 -2.756181 -1.291013 1136 48 54118597 8996 1225 9009
8.200496 -2.337462 -1.315497 1113 49 54118597 8113 1405 8628
7.807212 -1.918014 -1.319954 1046 50 54118597 6715 1538 8147
7.787526 -1.613800 -1.386873 1199 51 54118597 7681 1098 8073
7.255841 -2.363255 -1.392430 1238 52 54118597 7255 1422 7757
6.894232 -1.967728 -1.379209 1221 53 54118597 6262 1534 7301
6.768650 -1.666376 -1.410363 1369 54 54118597 6764 1237 7112
