X Y Z Intensity LaserID T Reflectivity Noise Range 
6.786917 1.999316 -1.361074 1163 53 45119807 5786 1207 7205
6.364659 2.131206 -1.358009 1318 54 45119807 5963 1324 6848
5.953668 2.244258 -1.353576 1415 55 45119807 5882 1466 6505
6.692456 1.700802 -1.526925 634 56 45119807 2937 663 7072
6.311357 1.855633 -1.520822 576 57 45119807 2261 573 6752
5.694978 1.906301 -1.449459 703 58 45119807 2354 834 6178
5.337752 2.011979 -1.438763 1488 59 45119807 5076 956 5883
5.824123 1.474176 -1.567825 589 60 45119807 2118 760 6209
5.538980 1.624973 -1.565736 650 61 45119807 2127 638 5981
5.313044 1.777629 -1.579762 702 62 45119807 2147 617 5821
4.979069 1.877077 -1.559641 551 63 45119807 1510 464 5545
56.364841 20.839924 16.522203 25 3 45312873 9342 1031 62324
58.630306 19.166737 15.104171 24 6 45312873 9408 999 63506
56.706688 20.831419 11.833729 20 11 45312873 7188 695 61560
59.427151 16.957428 10.956930 27 13 45312873 10212 1276 62763
57.722420 18.786343 10.172289 31 14 45312873 11238 845 61549
55.850864 20.474997 9.401384 25 15 45312873 8696 694 60224
57.024075 18.541451 7.800571 20 18 45312873 7005 788 60468
53.955364 19.733114 6.920756 41 19 45312873 13238 745 57866
58.195911 16.567657 6.218769 27 21 45312873 9780 987 60827
56.930656 18.479218 5.577838 26 22 45312873 9151 769 60114
54.750050 19.993425 4.876006 20 23 45312873 6613 653 58490
61.309387 17.429737 4.214533 32 25 45312873 12789 767 63878
57.666718 21.024309 2.895669 22 27 45312873 7768 510 61448
25.361258 6.194602 -0.890229 30 36 45312873 1989 789 26122
15.796969 5.095889 -0.882386 98 38 45312873 2683 562 16622
14.941607 5.427081 -0.998185 25 39 45312873 611 337 15928
15.949559 3.886314 -1.158011 143 40 45312873 3835 738 16457
14.716072 4.160623 -1.226141 157 41 45312873 3679 654 15342
11.455611 3.691453 -1.079450 588 42 45312873 8523 1541 12084
10.378359 3.768595 -1.099354 730 43 45312873 8937 1740 11096
10.144575 2.465854 -1.121239 732 44 45312873 8011 1662 10500
9.487819 2.675663 -1.152279 831 45 45312873 8135 1514 9925
8.793915 2.830191 -1.170650 983 46 45312873 8292 1689 9312
8.321916 3.019064 -1.210456 1130 47 45312873 8868 1634 8935
8.537820 2.070880 -1.272097 942 48 45312873 7303 1414 8877
7.922355 2.231499 -1.269757 1048 49 45312873 7246 1531 8328
7.359804 2.368360 -1.269405 1123 50 45312873 6712 1683 7835
6.843071 2.481616 -1.269368 1221 51 45312873 6539 1658 7389
7.635044 1.847112 -1.433357 406 52 45312873 2383 490 7985
6.969752 1.960553 -1.392811 905 53 45312873 4738 744 7373
6.435124 2.067332 -1.367528 1314 54 45312873 6099 1323 6896
6.013859 2.183043 -1.361067 1296 55 45312873 5415 1297 6541
6.678651 1.610308 -1.519152 644 56 45312873 2963 644 7036
6.401193 1.797004 -1.537039 716 57 45312873 3121 663 6824
5.829007 1.871938 -1.477613 663 58 45312873 2408 562 6298
5.405789 1.962206 -1.450502 1018 59 45312873 3462 889 5931
5.853065 1.405305 -1.570855 673 60 45312873 2466 797 6221
5.558504 1.556878 -1.565736 653 61 45312873 2153 707 5981
5.334457 1.712296 -1.579762 734 62 45312873 2342 660 5821
5.099148 1.851202 -1.590018 687 63 45312873 2069 513 5653
59.083542 18.515518 15.161251 29 6 45507939 11420 1140 63746
56.389477 17.590227 9.898600 30 14 45507939 10345 825 59893
55.796116 19.681622 9.350805 25 15 45507939 8737 766 59900
57.258675 17.843821 7.802119 26 18 45507939 9061 948 60480
53.687733 18.891560 6.856172 35 19 45507939 11301 877 57326
55.126663 19.367619 4.888011 40 23 45507939 13315 607 58634
61.356575 19.053925 3.621213 24 26 45507939 9668 651 64349
59.503933 20.870485 2.974837 25 27 45507939 9380 514 63128
25.154936 5.818054 -0.880414 42 36 45507939 2757 770 25834
18.648628 5.032790 -0.838618 49 37 45507939 1798 795 19334
15.108837 5.278868 -1.004954 42 39 45507939 1058 329 16036
16.031040 3.698368 -1.160544 155 40 45507939 4186 589 16493
14.638977 3.945480 -1.215592 186 41 45507939 4274 720 15210
11.454368 3.536493 -1.075163 566 42 45507939 8119 1561 12036
10.412551 3.637016 -1.098165 795 43 45507939 9700 1778 11084
10.162443 2.338503 -1.119958 718 44 45507939 7858 1573 10488
9.519939 2.559031 -1.152279 885 45 45507939 8664 1555 9925
8.839360 2.725571 -1.172159 965 46 45507939 8153 1394 9324
8.459367 2.951969 -1.225087 1090 47 45507939 8735 1363 9043
8.632039 1.981897 -1.282415 963 48 45507939 7602 1235 8949
7.994959 2.146412 -1.277075 943 49 45507939 6581 1390 8376
7.422261 2.288332 -1.275237 1132 50 45507939 6849 1545 7871
6.951143 2.424709 -1.283798 1224 51 45507939 6728 1550 7473
7.852759 1.798071 -1.469976 389 52 45507939 2414 572 8189
7.027432 1.884030 -1.399611 534 53 45507939 2553 810 7409
6.516216 2.005506 -1.379427 1183 54 45507939 5508 1118 6956
6.073439 2.120687 -1.368558 1346 55 45507939 5704 1293 6577
6.686486 1.525623 -1.516561 574 56 45507939 2609 710 7024
6.400174 1.712273 -1.531633 629 57 45507939 2663 687 6800
6.041078 1.858579 -1.525475 543 58 45507939 2006 533 6502
5.440447 1.899556 -1.453437 840 59 45507939 2870 838 5943
5.835902 1.325657 -1.561765 557 60 45507939 1995 762 6185
5.599570 1.494523 -1.572019 636 61 45507939 2156 690 6005
5.355068 1.646705 -1.579762 725 62 45507939 2316 622 5821
5.110609 1.784692 -1.586643 688 63 45507939 2072 559 5641
60.362606 20.648790 17.540194 23 3 45703913 9635 1151 66164
57.315540 17.110199 10.023544 25 14 45703913 8981 1104 60649
55.460941 18.801357 9.255268 30 15 45703913 10296 773 59288
58.864555 17.554718 7.990980 27 18 45703913 10150 1100 61944
57.000561 16.967422 5.542208 33 22 45703913 11362 939 59730
62.228916 18.490652 3.659029 28 26 45703913 11235 625 65021
25.130701 5.488454 -0.877143 46 36 45703913 2994 784 25738
22.366787 5.742711 -1.002576 48 37 45703913 2530 765 23114
16.051826 3.496269 -1.158855 166 40 45703913 4482 779 16469
14.628358 3.750685 -1.210797 216 41 45703913 4940 778 15150
11.279117 3.331339 -1.054796 576 42 45703913 7970 1545 11808
10.513000 3.527958 -1.104110 810 43 45703913 9990 1790 11144
10.376926 2.254142 -1.140460 636 44 45703913 7184 1639 10680
9.504436 2.430204 -1.146707 876 45 45703913 8482 1564 9877
8.860723 2.613525 -1.170650 896 46 45703913 7535 1606 9312
8.483683 2.844158 -1.223461 1069 47 45703913 8558 995 9031
8.876238 1.923611 -1.315088 603 48 45703913 4931 862 9177
8.101133 2.068680 -1.289883 947 49 45703913 6720 1283 8460
7.540646 2.223874 -1.290791 1067 50 45703913 6732 1548 7967
6.991583 2.342981 -1.285860 1176 51 45703913 6488 1511 7485
7.816540 1.689103 -1.459206 211 52 45703913 1185 547 8129
7.289813 1.858794 -1.447216 401 53 45703913 2160 584 7661
6.709579 1.975214 -1.415122 1042 54 45703913 5159 683 7136
6.143518 2.060929 -1.378546 1409 55 45703913 6107 1315 6625
6.739068 1.450853 -1.524334 608 56 45703913 2816 693 7060
6.432035 1.636487 -1.534336 674 57 45703913 2866 733 6812
6.141765 1.807358 -1.545182 744 58 45703913 3023 601 6586
5.595726 1.877056 -1.488654 738 59 45703913 2630 602 6087
5.874437 1.258807 -1.567825 549 60 45703913 1983 756 6209
5.606263 1.422846 -1.568877 551 61 45703913 1850 681 5993
5.363793 1.577607 -1.576505 641 62 45703913 2032 672 5809
5.153960 1.729168 -1.593393 676 63 45703913 2076 601 5665
57.973179 18.977257 14.326566 35 7 45897500 13178 972 62660
66.103256 18.911892 14.148469 22 10 45897500 10192 958 70196
58.147156 16.584089 10.132624 22 14 45897500 7952 1019 61309
57.524704 18.717136 9.560613 21 15 45897500 7528 683 61244
57.071228 13.976459 3.885171 782 25 45897500 7116 633 58886
25.407614 5.223117 -0.884504 23 36 45897500 1473 822 25954
22.319098 5.439416 -0.997371 45 37 45897500 2324 812 22994
18.372498 5.188375 -1.014887 18 38 45897500 604 286 19118
15.815222 5.093740 -1.043307 277 39 45897500 7637 515 16648
15.999712 3.279795 -1.152100 181 40 45897500 4822 820 16373
14.684905 3.573719 -1.211756 232 41 45897500 5322 981 15162
11.618231 3.277036 -1.082666 530 42 45897500 7706 1546 12120
10.600968 3.413321 -1.108865 850 43 45897500 10573 1605 11192
10.520703 2.150526 -1.153275 731 44 45897500 8421 1625 10800
9.626204 2.335872 -1.157852 823 45 45897500 8158 1588 9973
8.892128 2.504594 -1.170650 881 46 45897500 7502 1475 9312
8.461355 2.721634 -1.215333 912 47 45897500 7133 1340 8971
8.957359 1.826405 -1.323686 392 48 45897500 3217 690 9237
8.218119 1.991456 -1.304520 904 49 45897500 6536 1174 8556
7.624359 2.147221 -1.300512 1061 50 45897500 6773 1354 8027
7.087334 2.278718 -1.298229 1220 51 45897500 6884 1466 7557
7.894521 1.604813 -1.469976 172 52 45897500 866 558 8189
7.518237 1.819079 -1.488020 564 53 45897500 3306 598 7877
6.721991 1.889546 -1.412742 810 54 45897500 3825 630 7124
6.213037 1.999768 -1.388534 1256 55 45897500 5457 1089 6673
6.779332 1.372695 -1.529516 496 56 45897500 2324 681 7084
6.462998 1.560176 -1.537039 658 57 45897500 2855 778 6824
6.174711 1.735008 -1.547998 713 58 45897500 2901 653 6598
5.806632 1.868848 -1.538545 604 59 45897500 2156 468 6291
5.878060 1.184331 -1.564795 521 60 45897500 1876 738 6197
5.634561 1.356652 -1.572019 563 61 45897500 1907 702 6005
5.393867 1.514789 -1.579762 664 62 45897500 2132 668 5821
5.174792 1.665791 -1.593393 604 63 45897500 1874 586 5665
56.898540 17.665833 4.984047 26 23 46093994 9042 657 59786
57.448402 13.323749 3.899423 4904 25 46093994 36421 3254 59102
25.128288 4.845086 -0.872644 31 36 46093994 1935 863 25606
22.372484 5.162422 -0.996851 44 37 46093994 2263 824 22982
18.654636 5.021708 -1.026990 59 38 46093994 2155 854 19346
17.902115 5.524344 -1.176415 152 39 46093994 5334 305 18772
15.991735 3.074168 -1.148722 182 40 46093994 4826 796 16325
14.762624 3.401300 -1.214633 199 41 46093994 4572 931 15198
11.161258 3.000778 -1.036572 439 42 46093994 5700 1462 11604
10.699109 3.300574 -1.114810 676 43 46093994 8397 1471 11252
10.640047 2.039226 -1.163526 718 44 46093994 8423 1566 10896
9.735458 2.236246 -1.167605 808 45 46093994 8156 1567 10057
9.002678 2.416892 -1.181210 856 46 46093994 7372 1493 9396
8.516841 2.624598 -1.218584 943 47 46093994 7447 1561 8995
9.469025 1.809996 -1.395911 356 48 46093994 3140 581 9741
8.403771 1.927577 -1.330134 763 49 46093994 5718 888 8724
7.741627 2.078056 -1.316066 1065 50 46093994 6943 1240 8123
7.205146 2.219414 -1.314721 1258 51 46093994 7298 1504 7653
7.936813 1.512234 -1.474285 174 52 46093994 1000 658 8213
7.551480 1.729312 -1.490287 544 53 46093994 3187 685 7889
6.926449 1.855613 -1.450817 448 54 46093994 2228 542 7316
6.326839 1.951045 -1.408510 1035 55 46093994 4632 911 6769
6.795667 1.289399 -1.529516 509 56 46093994 2433 715 7084
6.458861 1.475540 -1.531633 566 57 46093994 2421 842 6800
6.184269 1.656087 -1.545182 712 58 46093994 2887 744 6586
5.906961 1.821451 -1.559088 814 59 46093994 3135 646 6375
5.903561 1.114262 -1.567825 536 60 46093994 1958 715 6209
5.650785 1.287405 -1.572019 585 61 46093994 1983 702 6005
5.412050 1.448484 -1.579762 654 62 46093994 2118 675 5821
5.172835 1.595375 -1.586643 624 63 46093994 1918 606 5641
17.348217 3.149382 1.983640 293 20 46288531 9179 853 17743
57.901993 17.201242 5.053073 25 23 46288531 8822 805 60614
17.607407 3.189452 1.352677 137 24 46288531 4377 469 17945
24.937990 4.491714 -0.864056 43 36 46288531 2730 752 25354
22.270155 4.851760 -0.989564 50 37 46288531 2546 816 22814
19.898926 5.095620 -1.091967 68 38 46288531 2822 842 20570
17.830721 5.263553 -1.167390 178 39 46288531 6155 417 18628
16.051819 2.881924 -1.150411 186 40 46288531 4940 829 16349
14.779875 3.214800 -1.212715 224 41 46288531 5132 933 15174
11.336193 2.899122 -1.049436 536 42 46288531 7330 1606 11748
10.704448 3.158892 -1.111243 662 43 46288531 8227 1610 11216
10.863932 1.944234 -1.185310 713 44 46288531 8715 1345 11100
9.901946 2.146915 -1.184323 761 45 46288531 7864 1419 10201
9.147006 2.335687 -1.196296 876 46 46288531 7867 1638 9516
8.468577 2.496353 -1.207204 938 47 46288531 7394 1587 8911
9.560673 1.706179 -1.406229 373 48 46288531 3365 644 9813
8.484749 1.836851 -1.339282 554 49 46288531 4189 704 8784
7.823912 1.997544 -1.325787 964 50 46288531 6404 1112 8183
7.288537 2.147535 -1.325028 1145 51 46288531 6721 1427 7713
7.966396 1.416790 -1.476439 280 52 46288531 1739 800 8225
7.560615 1.634024 -1.488020 521 53 46288531 2988 739 7877
7.176649 1.828555 -1.498411 586 54 46288531 3145 597 7556
6.417851 1.893183 -1.423492 688 55 46288531 3073 839 6841
6.834054 1.209994 -1.534698 569 56 46288531 2764 683 7108
6.487911 1.398633 -1.534336 580 57 46288531 2514 831 6812
6.215431 1.582950 -1.547998 638 58 46288531 2604 668 6598
5.940028 1.752118 -1.562023 764 59 46288531 2980 617 6387
5.916790 1.041732 -1.567825 500 60 46288531 1822 735 6209
5.688804 1.222833 -1.578301 590 61 46288531 2016 608 6029
5.429418 1.381961 -1.579762 673 62 46288531 2189 688 5821
5.192024 1.531777 -1.586643 610 63 46288531 1869 647 5641
17.501711 2.958700 5.467407 100 0 46486206 3404 498 18573
17.499769 2.963713 4.720643 148 4 46486206 4344 486 18366
17.518894 2.966638 4.018275 143 8 46486206 3505 621 18217
17.579969 2.976033 3.344219 117 12 46486206 1445 470 18141
17.597208 2.972001 2.007789 3028 20 46486206 6925 1407 17959
57.821121 16.407789 5.028064 27 23 46486206 9315 1082 60314
64.327736 18.217772 3.154096 19 27 46486206 8174 663 66932
17.668842 2.973634 0.700215 100 28 46486206 877 660 17931
17.676977 2.965169 0.045986 116 32 46486206 2545 436 17924
34.428291 8.387143 -0.585117 23 34 46486206 2796 776 35440
17.693169 2.963123 -0.611730 84 36 46486206 2086 606 17950
22.210573 4.554025 -0.984358 82 37 46486206 4168 699 22694
19.762009 4.802936 -1.081137 239 38 46486206 9875 1027 20366
17.940079 5.057344 -1.170399 104 39 46486206 3600 668 18676
16.109591 2.688668 -1.152100 184 40 46486206 4908 799 16373
14.806493 3.030787 -1.211756 185 41 46486206 4226 943 15162
11.498679 2.790800 -1.061227 498 42 46486206 6964 1684 11880
10.627474 2.994905 -1.099354 731 43 46486206 8887 1633 11096
11.134135 1.851880 -1.212220 555 44 46486206 7064 908 11352
10.044330 2.049065 -1.198255 777 45 46486206 8198 1434 10321
9.290679 2.251300 -1.211382 833 46 46486206 7709 1574 9636
8.487129 2.389021 -1.205579 904 47 46486206 7126 1507 8899
9.616038 1.594555 -1.411388 379 48 46486206 3556 743 9849
8.925011 1.817801 -1.405149 369 49 46486206 2920 487 9216
7.997447 1.937630 -1.351061 644 50 46486206 4401 710 8339
7.405380 2.083546 -1.341520 1074 51 46486206 6484 1242 7809
7.994830 1.320848 -1.478593 372 52 46486206 2355 685 8237
7.591645 1.543468 -1.490287 549 53 46486206 3225 786 7889
7.198548 1.740348 -1.498411 568 54 46486206 3039 668 7556
6.598767 1.858838 -1.458450 574 55 46486206 2725 601 7009
6.848387 1.126039 -1.534698 505 56 46486206 2452 669 7108
6.538961 1.325881 -1.542445 537 57 46486206 2398 767 6848
6.211710 1.501078 -1.542367 624 58 46486206 2535 733 6574
5.961082 1.679093 -1.562023 733 59 46486206 2908 696 6387
5.952046 0.972792 -1.573885 439 60 46486206 1599 742 6233
5.692029 1.150635 -1.575160 604 61 46486206 2071 698 6017
5.468422 1.320652 -1.586275 580 62 46486206 1893 660 5845
5.221514 1.471070 -1.590018 584 63 46486206 1807 650 5653
17.632355 2.755833 2.007789 2531 20 46682252 679 1372 17959
61.077068 16.524609 5.293164 20 23 46682252 7573 716 63494
17.609438 2.745325 1.347249 174 24 46682252 2069 372 17873
34.953693 5.423065 0.090752 237 32 46682252 29534 455 35372
17.728199 2.745777 -0.611730 89 36 46682252 2410 601 17950
22.017551 4.233586 -0.973428 83 37 46682252 4115 841 22442
19.784426 4.552003 -1.079226 426 38 46682252 17424 971 20330
17.908262 4.811949 -1.164382 416 39 46682252 14248 954 18580
16.153200 2.492601 -1.152944 208 40 46682252 5546 856 16385
14.819077 2.844351 -1.209838 190 41 46682252 4341 988 15138
11.438873 2.628074 -1.052652 548 42 46682252 7574 1684 11784
10.571168 2.839483 -1.089843 695 43 46682252 8361 1726 11000
11.486222 1.765872 -1.248100 259 44 46682252 3460 779 11688
10.138959 1.939085 -1.206614 725 45 46682252 7799 1153 10393
9.364019 2.147765 -1.217416 880 46 46682252 8204 1515 9684
8.619157 2.312419 -1.220210 901 47 46682252 7252 1613 9007
9.599665 1.471034 -1.406229 404 48 46682252 3771 846 9813
9.074788 1.732606 -1.425274 410 49 46682252 3343 631 9348
8.089873 1.855225 -1.362727 435 50 46682252 3064 684 8411
7.464645 2.001699 -1.347705 1083 51 46682252 6593 1029 7845
8.022106 1.224421 -1.480747 397 52 46682252 2561 762 8249
7.610014 1.450191 -1.490287 465 53 46682252 2744 816 7889
7.242293 1.657127 -1.503170 638 54 46682252 3434 741 7580
6.893142 1.850768 -1.518377 609 55 46682252 3133 531 7297
6.838521 1.038396 -1.529516 512 56 46682252 2456 657 7084
6.543253 1.243355 -1.539742 596 57 46682252 2638 750 6836
6.263778 1.432540 -1.550813 597 58 46682252 2469 695 6610
6.003714 1.611849 -1.567892 690 59 46682252 2736 712 6411
5.952055 0.897946 -1.570855 537 60 46682252 1980 726 6221
5.717100 1.082854 -1.578301 556 61 46682252 1901 582 6029
5.484217 1.253447 -1.586275 565 62 46682252 1833 633 5845
5.250295 1.409870 -1.593393 545 63 46682252 1686 648 5665
17.423979 3.163332 2.475574 94 17 46873767 2968 1057 17881
17.535830 3.176052 1.831576 131 21 46873767 4163 495 17915
17.677334 2.534117 1.349963 73 24 46873767 2303 600 17909
34.910690 4.978474 0.090474 64 32 46873767 7793 384 35264
23.269794 3.312197 -0.801486 90 36 46873767 4899 856 23518
20.663656 3.710905 -0.911488 174 37 46873767 7645 794 21014
19.745115 4.288528 -1.074130 90 38 46873767 3657 654 20234
17.907946 4.576996 -1.160622 348 39 46873767 11768 796 18520
16.147018 2.289148 -1.150411 192 40 46873767 5095 851 16349
14.864639 2.664394 -1.210797 203 41 46873767 4640 903 15150
11.645471 2.525500 -1.068731 562 42 46873767 8016 1617 11964
10.547370 2.694765 -1.083898 684 43 46873767 8067 1721 10940
12.074109 1.704857 -1.309608 287 44 46873767 4205 622 12264
10.455323 1.866896 -1.241443 529 45 46873767 5943 949 10693
9.494390 2.055362 -1.230993 865 46 46873767 8249 1452 9792
8.750567 2.232931 -1.234841 879 47 46873767 7228 1493 9115
9.664034 1.359740 -1.413107 357 48 46873767 3364 807 9861
9.118718 1.625276 -1.428934 397 49 46873767 3271 648 9372
8.482381 1.835970 -1.424941 430 50 46873767 3182 539 8795
7.580286 1.933318 -1.364197 757 51 46873767 4682 875 7941
8.083291 1.132436 -1.489363 310 52 46873767 2033 658 8297
7.662043 1.362886 -1.497087 475 53 46873767 2865 786 7925
7.239090 1.563163 -1.498411 543 54 46873767 2879 773 7556
6.915335 1.766039 -1.518377 644 55 46873767 3333 583 7297
6.897169 0.960865 -1.539880 534 56 46873767 2620 697 7132
6.558019 1.162966 -1.539742 528 57 46873767 2300 674 6836
6.303690 1.360488 -1.556444 570 58 46873767 2390 686 6634
6.011768 1.535174 -1.564958 688 59 46873767 2725 756 6399
5.951124 0.823246 -1.567825 424 60 46873767 1540 654 6209
5.729958 1.012615 -1.578301 526 61 46873767 1789 668 6029
5.510475 1.188488 -1.589532 611 62 46873767 2015 644 5857
5.267201 1.345334 -1.593393 571 63 46873767 1779 660 5665
17.493536 2.980131 5.257485 151 1 47071913 5122 517 18508
17.545664 2.980189 4.540359 108 5 47071913 2584 508 18367
17.555128 2.978959 3.842656 154 9 47071913 3046 599 18216
17.555235 2.965109 2.488865 2754 17 47071913 3587 1497 17977
17.385143 2.928891 1.811946 142 21 47071913 591 367 17723
17.624409 2.954334 0.524447 136 29 47071913 3349 600 17878
17.696398 2.961957 -0.124952 122 33 47071913 3425 418 17943
29.362396 7.130030 -0.789642 28 35 47071913 2438 728 30226
23.320581 3.027935 -0.801895 78 36 47071913 4272 903 23530
17.680424 2.951670 -0.778239 98 37 47071913 2865 578 17942
19.749294 4.036304 -1.071582 110 38 47071913 4439 698 20186
17.869652 4.334309 -1.154606 179 39 47071913 5838 692 18424
16.138279 2.086223 -1.147878 184 40 47071913 4862 842 16313
14.908015 2.483747 -1.211756 209 41 47071913 4773 852 15162
11.816113 2.411077 -1.081594 602 42 47071913 8768 1611 12108
10.637669 2.579198 -1.089843 611 43 47071913 7373 1685 11000
12.117787 1.559607 -1.312170 233 44 47071913 3413 803 12288
10.759640 1.785275 -1.274880 258 45 47071913 3021 627 10981
9.658880 1.967206 -1.249096 818 46 47071913 8049 1112 9936
8.915975 2.158957 -1.254349 955 47 47071913 8082 1406 9259
9.738892 1.248596 -1.421705 345 48 47071913 3294 729 9921
9.114575 1.509378 -1.425274 386 49 47071913 3180 706 9348
8.643512 1.760094 -1.448272 512 50 47071913 3938 594 8939
7.683869 1.859616 -1.378627 471 51 47071913 2944 681 8025
8.073159 1.030168 -1.485055 336 52 47071913 2196 702 8273
7.678191 1.268759 -1.497087 446 53 47071913 2680 736 7925
7.280780 1.478893 -1.503170 565 54 47071913 3051 805 7580
6.947893 1.683809 -1.520874 611 55 47071913 3162 589 7309
6.885193 0.873206 -1.534698 485 56 47071913 2354 699 7108
6.606405 1.088101 -1.547850 510 57 47071913 2286 799 6872
6.308479 1.280709 -1.553629 547 58 47071913 2275 715 6622
6.041462 1.464025 -1.567892 655 59 47071913 2621 730 6411
5.949258 0.748705 -1.564795 442 60 47071913 1594 680 6197
5.730524 0.940348 -1.575160 549 61 47071913 1881 633 6017
5.513326 1.118480 -1.586275 598 62 47071913 1955 665 5845
5.294505 1.283309 -1.596768 523 63 47071913 1621 590 5677
17.578556 2.747621 2.487203 2202 17 47266469 62501 1421 17965
17.584902 2.741067 1.829122 163 21 47266469 2320 405 17891
57.388992 13.249029 2.778613 17 27 47266469 5559 462 58964
17.694897 2.743347 0.525503 63 29 47266469 1266 754 17914
52.195866 6.140610 0.134839 32 32 47266469 8531 589 52556
17.683979 2.737229 -0.124617 91 33 47266469 2537 434 17895
33.808609 6.497509 -0.568475 30 34 47266469 3435 925 34432
23.248781 2.728945 -0.798214 94 36 47266469 5115 893 23422
17.715315 2.734482 -0.778239 128 37 47266469 3895 577 17942
19.479576 3.732756 -1.054382 99 38 47266469 3856 720 19862
17.594660 4.039654 -1.133549 160 39 47266469 5055 748 18088
16.138887 1.885247 -1.146189 220 40 47266469 5802 847 16289
14.890082 2.293333 -1.207919 213 41 47266469 4853 871 15114
12.009160 2.297333 -1.096602 601 42 47266469 8966 1503 12276
10.691794 2.453806 -1.092221 615 43 47266469 7416 1583 11024
12.147866 1.412163 -1.313452 255 44 47266469 3754 790 12300
11.275546 1.728976 -1.333394 290 45 47266469 3730 604 11485
9.892778 1.888714 -1.276250 477 46 47266469 4871 732 10152
9.022919 2.067975 -1.265729 953 47 47266469 8286 1236 9343
9.765278 1.130356 -1.423425 333 48 47266469 3198 786 9933
9.167582 1.402796 -1.430763 393 49 47266469 3362 725 9384
8.664460 1.653892 -1.448272 397 50 47266469 3012 691 8939
8.028759 1.839089 -1.436349 402 51 47266469 2756 548 8361
8.085194 0.931020 -1.485055 273 52 47266469 1776 745 8273
7.728129 1.179775 -1.503888 518 53 47266469 3215 777 7961
7.356151 1.400434 -1.515069 502 54 47266469 2789 828 7640
6.979473 1.601045 -1.523371 621 55 47266469 3228 660 7321
6.895390 0.788648 -1.534698 500 56 47266469 2450 701 7108
6.607701 1.005190 -1.545147 536 57 47266469 2407 741 6860
6.323720 1.203197 -1.553629 557 58 47266469 2318 731 6622
6.036291 1.384574 -1.562023 631 59 47266469 2503 720 6387
5.981072 0.678258 -1.570855 450 60 47266469 1643 633 6221
5.753083 0.871690 -1.578301 583 61 47266469 2015 647 6029
5.560675 1.057210 -1.596045 545 62 47266469 1798 593 5881
5.321078 1.220816 -1.600143 557 63 47266469 1745 660 5689
17.481234 3.169827 2.311223 1837 18 47463973 58151 959 17916
17.548214 3.172799 1.661827 185 22 47463973 3464 463 17910
25.737829 2.708164 0.066399 62 32 47463973 4052 518 25880
33.649605 6.039742 -0.564512 26 34 47463973 2955 775 34192
23.041969 2.418403 -0.790035 87 36 47463973 4600 852 23182
20.703150 2.936035 -0.907844 135 37 47463973 5862 943 20930
19.299797 3.453328 -1.042279 137 38 47463973 5229 733 19634
17.514156 3.795535 -1.125277 174 39 47463973 5419 800 17956
16.125088 1.683327 -1.143656 144 40 47463973 3767 855 16253
14.893417 2.107085 -1.206001 208 41 47463973 4704 853 15090
11.965852 2.137180 -1.090170 518 42 47463973 7678 1441 12204
11.071211 2.398257 -1.127888 728 43 47463973 9361 1577 11384
12.152412 1.261752 -1.312170 211 44 47463973 3093 828 12288
11.402136 1.605434 -1.345932 315 45 47463973 4118 641 11593
10.114452 1.802683 -1.301896 376 46 47463973 4020 705 10356
9.163823 1.982230 -1.281986 858 47 47463973 7649 1018 9463
9.778414 1.010436 -1.423425 287 48 47463973 2820 716 9933
9.254572 1.300089 -1.441741 363 49 47463973 3147 700 9456
8.707419 1.551596 -1.452160 687 50 47463973 5409 768 8963
8.247153 1.782890 -1.471395 510 51 47463973 3617 580 8565
8.084267 0.830526 -1.482901 318 52 47463973 2075 690 8261
7.742025 1.084850 -1.503888 466 53 47463973 2876 721 7961
7.349622 1.305941 -1.510309 531 54 47463973 2967 754 7616
6.964180 1.507824 -1.515880 493 55 47463973 2510 690 7285
6.904549 0.703971 -1.534698 512 56 47463973 2485 724 7108
6.642698 0.927261 -1.550553 535 57 47463973 2405 739 6884
6.349495 1.127545 -1.556444 541 58 47463973 2235 710 6634
6.086944 1.317782 -1.570827 560 59 47463973 2238 743 6423
5.988945 0.604810 -1.570855 550 60 47463973 2048 667 6221
5.740404 0.797836 -1.572019 441 61 47463973 1469 633 6005
5.561859 0.986875 -1.592788 576 62 47463973 1910 643 5869
5.313149 1.150552 -1.593393 478 63 47463973 1468 628 5665
17.447567 2.982524 5.053855 152 2 47660530 4327 497 18408
17.501493 2.980740 4.347212 144 6 47660530 3216 546 18278
17.563301 2.982435 3.665912 138 10 47660530 1412 612 18188
17.600952 2.968921 2.322059 3409 18 47660530 12333 2029 18000
17.644556 2.949679 0.358487 153 30 47660530 3377 522 17893
25.804970 2.395445 0.066491 44 32 47660530 2889 459 25916
17.625910 2.940870 -0.295068 134 34 47660530 3513 462 17872
28.829210 5.886070 -0.768952 32 35 47660530 2685 807 29434
23.034086 2.132145 -0.788808 85 36 47660530 4484 842 23146
20.832739 2.694055 -0.912009 94 37 47660530 4095 851 21026
17.709457 2.944962 -0.954369 139 38 47660530 4114 543 17978
17.500738 3.568359 -1.121517 129 39 47660530 3737 845 17896
16.299490 1.499578 -1.154633 155 40 47660530 4145 700 16409
14.918154 1.924161 -1.206001 253 41 47660530 5740 911 15090
12.297737 2.041060 -1.118040 460 42 47660530 7125 1290 12516
11.158309 2.274139 -1.133833 671 43 47660530 8520 1550 11444
12.226391 1.117960 -1.318577 195 44 47660530 2894 829 12348
